op,key,latency_ms,stale,version,timestamp_ms
read,key0019,53.00,false,22,1775421982336
write,key0001,407.00,false,21,1775421982324
read,key0015,53.00,false,23,1775421982433
write,key0011,410.00,false,29,1775421982632
write,key0007,409.00,false,28,1775421982632
write,key0008,409.00,false,26,1775421982632
write,key0012,414.00,false,27,1775421982637
write,key0012,404.00,false,27,1775421982683
write,key0019,404.00,false,22,1775421982683
write,key0009,403.00,false,24,1775421982690
write,key0009,403.00,false,24,1775421982728
write,key0015,402.00,false,23,1775421982739
write,key0014,402.00,false,28,1775421982835
read,key0014,53.00,false,28,1775421982943
write,key0010,405.00,false,22,1775421983092
write,key0007,405.00,false,30,1775421983092
write,key0018,405.00,false,23,1775421983092
write,key0007,404.00,false,30,1775421983095
write,key0002,402.00,false,25,1775421983140
write,key0005,402.00,false,22,1775421983140
write,key0004,403.00,false,26,1775421983147
write,key0003,405.00,false,26,1775421983189
read,key0010,52.00,false,22,1775421983247
write,key0010,403.00,false,22,1775421983196
write,key0003,403.00,false,26,1775421983347
write,key0016,402.00,false,24,1775421983552
write,key0012,403.00,false,28,1775421983550
write,key0015,405.00,false,25,1775421983553
write,key0018,403.00,false,24,1775421983553
write,key0008,403.00,false,27,1775421983598
write,key0019,404.00,false,23,1775421983604
write,key0001,400.00,false,22,1775421983648
write,key0015,403.00,false,25,1775421983646
write,key0017,402.00,false,18,1775421983654
write,key0002,405.00,false,27,1775421983805
write,key0011,405.00,false,32,1775421984030
write,key0011,405.00,false,32,1775421984030
write,key0018,405.00,false,26,1775421984030
write,key0002,405.00,false,27,1775421984030
write,key0012,402.00,false,29,1775421984059
write,key0008,403.00,false,28,1775421984059
write,key0005,405.00,false,23,1775421984112
read,key0007,69.00,false,30,1775421984185
write,key0016,404.00,false,25,1775421984111
write,key0018,405.00,false,26,1775421984111
read,key0013,56.00,false,15,1775421984242
write,key0011,402.00,false,32,1775421984263
write,key0014,410.00,false,29,1775421984496
write,key0002,410.00,false,30,1775421984496
write,key0003,410.00,false,27,1775421984496
write,key0007,410.00,false,31,1775421984496
write,key0000,407.00,false,25,1775421984522
read,key0012,54.00,false,29,1775421984609
read,key0018,55.00,false,26,1775421984612
write,key0002,407.00,false,30,1775421984592
write,key0000,407.00,false,25,1775421984592
write,key0001,407.00,false,23,1775421984592
write,key0008,407.00,false,29,1775421984649
write,key0002,406.00,false,30,1775421984724
write,key0007,402.00,false,32,1775421984959
write,key0012,406.00,false,30,1775421984959
write,key0010,406.00,false,24,1775421984983
write,key0019,403.00,false,24,1775421985012
write,key0003,402.00,false,28,1775421985015
write,key0008,407.00,false,30,1775421985059
write,key0011,407.00,false,33,1775421985059
write,key0018,407.00,false,27,1775421985059
write,key0010,405.00,false,24,1775421985110
write,key0017,406.00,false,19,1775421985184
read,key0005,59.00,false,23,1775421985300
read,key0011,53.00,false,34,1775421985354
write,key0014,403.00,false,31,1775421985418
write,key0001,408.00,false,24,1775421985423
write,key0007,404.00,false,33,1775421985443
write,key0018,405.00,false,28,1775421985475
write,key0015,405.00,false,26,1775421985475
read,key0005,53.00,false,23,1775421985531
write,key0019,405.00,false,25,1775421985521
write,key0011,405.00,false,34,1775421985520
write,key0014,406.00,false,31,1775421985522
write,key0006,406.00,false,20,1775421985571
write,key0007,405.00,false,34,1775421985759
write,key0015,403.00,false,28,1775421985879
write,key0009,405.00,false,25,1775421985904
write,key0019,404.00,false,26,1775421985934
write,key0001,404.00,false,25,1775421985934
write,key0010,403.00,false,26,1775421985934
write,key0010,402.00,false,26,1775421985978
write,key0017,402.00,false,22,1775421985978
write,key0017,403.00,false,22,1775421985978
write,key0007,406.00,false,35,1775421986033
read,key0007,56.00,false,35,1775421986091
write,key0015,405.00,false,29,1775421986221
write,key0014,405.00,false,32,1775421986339
write,key0005,404.00,false,26,1775421986365
write,key0009,403.00,false,26,1775421986394
write,key0001,403.00,false,26,1775421986394
write,key0002,405.00,false,31,1775421986396
write,key0003,404.00,false,29,1775421986439
write,key0015,409.00,false,29,1775421986444
write,key0005,403.00,false,26,1775421986491
write,key0005,404.00,false,26,1775421986496
write,key0011,405.00,false,35,1775421986683
write,key0016,404.00,false,26,1775421986798
write,key0006,407.00,false,21,1775421986830
write,key0012,404.00,false,32,1775421986854
write,key0015,405.00,false,30,1775421986855
write,key0007,405.00,false,36,1775421986855
read,key0002,53.00,false,32,1775421986940
write,key0008,402.00,false,31,1775421986895
write,key0018,402.00,false,29,1775421986902
write,key0002,404.00,false,32,1775421986949
write,key0013,403.00,false,17,1775421986952
read,key0006,53.00,false,21,1775421987059
read,key0004,54.00,false,26,1775421987114
write,key0009,404.00,false,27,1775421987143
write,key0012,404.00,false,32,1775421987258
write,key0013,401.00,false,18,1775421987309
write,key0017,403.00,false,23,1775421987312
write,key0001,403.00,false,27,1775421987312
write,key0019,404.00,false,28,1775421987344
write,key0000,403.00,false,26,1775421987354
write,key0013,402.00,false,18,1775421987359
read,key0015,51.00,false,30,1775421987412
write,key0007,401.00,false,37,1775421987407
read,key0006,53.00,false,21,1775421987511
write,key0016,403.00,false,27,1775421987517
write,key0004,402.00,false,28,1775421987603
write,key0019,403.00,false,29,1775421987712
write,key0017,402.00,false,25,1775421987768
write,key0001,402.00,false,29,1775421987768
write,key0000,405.00,false,27,1775421987802
write,key0017,401.00,false,25,1775421987807
write,key0001,401.00,false,29,1775421987813
write,key0012,401.00,false,33,1775421987814
write,key0004,401.00,false,28,1775421987913
write,key0006,402.00,false,23,1775421987973
write,key0019,403.00,false,30,1775421988059
write,key0019,401.00,false,30,1775421988167
read,key0007,51.00,false,37,1775421988271
write,key0016,401.00,false,28,1775421988222
write,key0009,401.00,false,29,1775421988222
write,key0006,404.00,false,23,1775421988259
write,key0008,402.00,false,32,1775421988262
write,key0003,401.00,false,30,1775421988267
write,key0001,401.00,false,30,1775421988267
read,key0017,52.00,false,25,1775421988327
write,key0009,402.00,false,29,1775421988369
write,key0004,412.00,false,29,1775421988443
write,key0010,405.00,false,27,1775421988518
write,key0011,405.00,false,37,1775421988677
write,key0018,401.00,false,31,1775421988675
write,key0018,402.00,false,31,1775421988722
write,key0002,406.00,false,34,1775421988721
write,key0012,409.00,false,35,1775421988722
write,key0019,402.00,false,31,1775421988726
write,key0002,403.00,false,34,1775421988730
read,key0007,53.00,false,37,1775421988784
write,key0014,401.00,false,33,1775421988826
read,key0007,51.00,false,37,1775421988933
write,key0011,406.00,false,37,1775421988903
write,key0012,403.00,false,36,1775421988977
read,key0010,52.00,false,28,1775421989083
write,key0008,403.00,false,33,1775421989134
write,key0018,403.00,false,35,1775421989183
