op,key,latency_ms,stale,version
read,key0014,1.00,false,0
read,key0014,2.00,false,0
read,key0006,2.00,false,0
read,key0002,2.00,false,0
read,key0013,2.00,false,0
read,key0007,2.00,false,0
read,key0006,2.00,false,0
read,key0014,2.00,false,0
read,key0015,2.00,false,0
read,key0008,2.00,false,0
read,key0003,2.00,false,0
read,key0017,3.00,false,0
read,key0007,2.00,false,0
read,key0019,3.00,false,0
read,key0011,3.00,false,0
read,key0010,2.00,false,0
read,key0006,3.00,false,0
read,key0010,3.00,false,0
read,key0001,1.00,false,0
read,key0001,2.00,false,0
read,key0000,3.00,false,0
read,key0015,2.00,false,0
read,key0015,4.00,false,0
read,key0002,3.00,false,0
read,key0010,3.00,false,0
read,key0009,2.00,false,0
read,key0014,2.00,false,0
read,key0004,2.00,false,0
read,key0016,1.00,false,0
read,key0008,1.00,false,0
read,key0012,2.00,false,0
read,key0016,3.00,false,0
read,key0002,2.00,false,0
read,key0008,2.00,false,0
read,key0003,3.00,false,0
read,key0009,2.00,false,0
read,key0012,2.00,false,0
read,key0016,2.00,false,0
read,key0011,2.00,false,0
read,key0014,2.00,false,0
read,key0005,2.00,false,0
read,key0012,2.00,false,0
read,key0017,1.00,false,0
read,key0000,2.00,false,0
read,key0005,2.00,false,0
read,key0003,3.00,false,0
read,key0019,2.00,false,0
read,key0019,2.00,false,0
read,key0018,2.00,false,0
read,key0005,2.00,false,0
read,key0014,3.00,false,0
read,key0006,2.00,false,0
read,key0019,2.00,false,0
read,key0015,2.00,false,0
read,key0004,2.00,false,0
read,key0005,2.00,false,0
read,key0011,2.00,false,0
read,key0000,1.00,false,0
read,key0005,2.00,false,0
read,key0016,2.00,false,0
read,key0014,2.00,false,0
read,key0016,2.00,false,0
read,key0001,2.00,false,0
read,key0017,2.00,false,0
read,key0000,2.00,false,0
read,key0003,2.00,false,0
read,key0000,2.00,false,0
read,key0003,3.00,false,0
read,key0015,3.00,false,0
read,key0004,2.00,false,0
read,key0018,3.00,false,0
read,key0001,3.00,false,0
read,key0006,2.00,false,0
read,key0005,4.00,false,0
read,key0016,2.00,false,0
read,key0003,2.00,false,0
read,key0003,2.00,false,0
read,key0004,3.00,false,0
read,key0005,2.00,false,0
read,key0002,2.00,false,0
read,key0009,2.00,false,0
read,key0001,3.00,false,0
read,key0013,3.00,false,0
read,key0010,3.00,false,0
read,key0015,2.00,false,0
read,key0016,3.00,false,0
read,key0017,2.00,false,0
read,key0019,2.00,false,0
read,key0007,2.00,false,0
read,key0011,2.00,false,0
read,key0010,2.00,false,0
read,key0013,2.00,false,0
read,key0005,2.00,false,0
read,key0013,2.00,false,0
read,key0017,2.00,false,0
read,key0007,3.00,false,0
read,key0015,2.00,false,0
read,key0005,4.00,false,0
read,key0012,4.00,false,0
read,key0007,4.00,false,0
read,key0001,4.00,false,0
read,key0001,4.00,false,0
read,key0004,3.00,false,0
read,key0008,2.00,false,0
read,key0005,4.00,false,0
read,key0003,3.00,false,0
read,key0000,4.00,false,0
read,key0010,4.00,false,0
read,key0018,4.00,false,0
read,key0007,4.00,false,0
read,key0013,5.00,false,0
read,key0006,4.00,false,0
read,key0013,4.00,false,0
read,key0007,4.00,false,0
read,key0016,5.00,false,0
read,key0005,5.00,false,0
read,key0010,3.00,false,0
read,key0008,3.00,false,0
read,key0018,3.00,false,0
read,key0004,3.00,false,0
read,key0017,3.00,false,0
read,key0006,3.00,false,0
read,key0011,3.00,false,0
read,key0018,3.00,false,0
read,key0016,3.00,false,0
read,key0001,3.00,false,0
read,key0012,2.00,false,0
read,key0013,1.00,false,0
read,key0015,2.00,false,0
read,key0001,1.00,false,0
read,key0014,2.00,false,0
read,key0014,3.00,false,0
read,key0005,2.00,false,0
read,key0019,2.00,false,0
read,key0007,2.00,false,0
read,key0016,3.00,false,0
read,key0015,3.00,false,0
read,key0018,2.00,false,0
read,key0007,2.00,false,0
read,key0017,3.00,false,0
read,key0006,2.00,false,0
read,key0012,2.00,false,0
read,key0002,2.00,false,0
read,key0011,2.00,false,0
read,key0013,2.00,false,0
read,key0015,2.00,false,0
read,key0018,2.00,false,0
read,key0004,3.00,false,0
read,key0006,4.00,false,0
read,key0008,3.00,false,0
read,key0006,4.00,false,0
read,key0001,4.00,false,0
read,key0002,5.00,false,0
read,key0018,5.00,false,0
read,key0015,5.00,false,0
read,key0011,5.00,false,0
read,key0001,5.00,false,0
read,key0014,2.00,false,0
read,key0019,2.00,false,0
read,key0010,2.00,false,0
read,key0010,2.00,false,0
read,key0010,2.00,false,0
read,key0001,2.00,false,0
read,key0018,4.00,false,0
read,key0019,3.00,false,0
read,key0012,4.00,false,0
read,key0009,4.00,false,0
read,key0009,1.00,false,0
read,key0002,2.00,false,0
read,key0004,2.00,false,0
read,key0017,2.00,false,0
read,key0002,2.00,false,0
read,key0005,2.00,false,0
read,key0007,2.00,false,0
read,key0014,2.00,false,0
read,key0002,2.00,false,0
read,key0015,2.00,false,0
read,key0017,3.00,false,0
read,key0008,2.00,false,0
read,key0004,2.00,false,0
read,key0014,2.00,false,0
read,key0006,2.00,false,0
read,key0009,3.00,false,0
read,key0017,3.00,false,0
read,key0007,2.00,false,0
read,key0016,3.00,false,0
read,key0012,2.00,false,0
read,key0019,2.00,false,0
read,key0014,1.00,false,0
read,key0003,2.00,false,0
read,key0011,2.00,false,0
read,key0015,2.00,false,0
read,key0002,2.00,false,0
read,key0009,2.00,false,0
read,key0017,2.00,false,0
read,key0010,2.00,false,0
read,key0005,2.00,false,0
read,key0007,2.00,false,0
read,key0010,2.00,false,0
read,key0011,2.00,false,0
read,key0004,1.00,false,0
read,key0000,2.00,false,0
read,key0007,1.00,false,0
read,key0014,2.00,false,0
read,key0011,2.00,false,0
read,key0015,2.00,false,0
read,key0008,1.00,false,0
read,key0018,2.00,false,0
read,key0013,3.00,false,0
read,key0004,3.00,false,0
read,key0011,2.00,false,0
read,key0019,2.00,false,0
read,key0015,2.00,false,0
read,key0018,2.00,false,0
read,key0016,2.00,false,0
read,key0010,3.00,false,0
read,key0017,2.00,false,0
read,key0014,2.00,false,0
read,key0015,2.00,false,0
read,key0018,2.00,false,0
read,key0002,2.00,false,0
read,key0005,2.00,false,0
read,key0006,2.00,false,0
read,key0003,2.00,false,0
read,key0006,2.00,false,0
read,key0012,1.00,false,0
read,key0015,2.00,false,0
read,key0015,2.00,false,0
read,key0004,2.00,false,0
read,key0002,2.00,false,0
read,key0005,2.00,false,0
read,key0017,2.00,false,0
read,key0016,2.00,false,0
read,key0002,3.00,false,0
read,key0003,1.00,false,0
read,key0011,3.00,false,0
read,key0013,2.00,false,0
read,key0015,2.00,false,0
read,key0000,2.00,false,0
read,key0019,3.00,false,0
read,key0018,2.00,false,0
read,key0011,2.00,false,0
read,key0015,2.00,false,0
read,key0008,3.00,false,0
read,key0010,3.00,false,1
read,key0010,3.00,false,1
read,key0011,3.00,false,0
read,key0002,3.00,false,0
read,key0018,3.00,false,0
read,key0018,3.00,false,0
read,key0005,0.00,false,0
read,key0017,1.00,false,0
read,key0017,2.00,false,0
read,key0000,2.00,false,0
read,key0001,2.00,false,0
read,key0004,2.00,false,0
read,key0009,2.00,false,0
read,key0001,2.00,false,0
read,key0013,3.00,false,0
read,key0016,2.00,false,0
read,key0008,2.00,false,0
read,key0017,2.00,false,0
read,key0014,2.00,false,0
read,key0005,2.00,false,0
read,key0007,2.00,false,0
read,key0004,2.00,false,0
read,key0003,2.00,false,0
read,key0012,2.00,false,0
read,key0014,2.00,false,0
read,key0013,2.00,false,0
read,key0015,3.00,false,0
read,key0003,2.00,false,0
read,key0012,3.00,false,0
read,key0001,2.00,false,0
read,key0000,2.00,false,0
read,key0001,2.00,false,0
read,key0009,2.00,false,0
read,key0010,2.00,false,0
read,key0017,2.00,false,0
read,key0004,1.00,false,0
read,key0016,2.00,false,0
read,key0018,2.00,false,1
read,key0009,2.00,false,0
read,key0004,2.00,false,0
read,key0002,0.00,false,0
read,key0019,1.00,false,0
read,key0008,2.00,false,0
read,key0004,2.00,false,0
read,key0000,1.00,false,0
read,key0019,1.00,false,0
read,key0007,1.00,false,0
read,key0016,1.00,false,0
read,key0007,1.00,false,0
read,key0019,0.00,false,0
read,key0001,1.00,false,0
read,key0011,1.00,false,0
read,key0008,2.00,false,0
read,key0009,1.00,false,0
read,key0001,1.00,false,0
read,key0018,2.00,false,0
read,key0014,2.00,false,0
read,key0014,1.00,false,0
read,key0003,1.00,false,0
read,key0019,1.00,false,0
read,key0010,1.00,false,1
read,key0018,1.00,false,0
read,key0009,1.00,false,0
read,key0013,2.00,false,0
read,key0015,1.00,false,0
read,key0011,1.00,false,0
read,key0013,1.00,false,0
read,key0010,0.00,false,1
read,key0001,2.00,false,0
read,key0007,2.00,false,0
read,key0013,1.00,false,0
read,key0001,1.00,false,0
read,key0018,2.00,false,0
read,key0008,1.00,false,0
read,key0010,0.00,false,1
read,key0008,2.00,false,0
read,key0014,1.00,false,0
read,key0011,2.00,false,0
read,key0001,1.00,false,0
read,key0007,2.00,false,0
read,key0018,2.00,false,0
read,key0017,1.00,false,0
read,key0004,1.00,false,0
read,key0005,1.00,false,0
read,key0002,1.00,false,0
read,key0004,0.00,false,0
read,key0018,2.00,false,0
read,key0015,1.00,false,0
read,key0008,2.00,false,0
read,key0012,1.00,false,0
read,key0012,2.00,false,0
read,key0015,2.00,false,0
read,key0006,1.00,false,0
read,key0017,1.00,false,0
read,key0003,1.00,false,0
read,key0012,2.00,false,0
read,key0010,1.00,false,0
read,key0000,1.00,false,0
read,key0011,2.00,false,0
read,key0010,2.00,false,0
read,key0017,1.00,false,0
read,key0012,2.00,false,0
read,key0014,1.00,false,0
read,key0012,1.00,false,0
read,key0016,2.00,false,0
read,key0007,2.00,false,0
read,key0005,2.00,false,0
read,key0000,2.00,false,0
read,key0014,1.00,false,0
read,key0003,2.00,false,0
read,key0001,1.00,false,0
read,key0017,1.00,false,0
read,key0008,1.00,false,0
read,key0006,1.00,false,0
read,key0005,1.00,false,0
read,key0013,1.00,false,0
read,key0012,2.00,false,0
read,key0014,2.00,false,0
read,key0011,1.00,false,0
read,key0011,2.00,false,0
read,key0010,1.00,false,0
read,key0002,1.00,false,0
read,key0010,1.00,false,1
read,key0009,1.00,false,0
read,key0013,1.00,false,0
read,key0005,1.00,false,0
read,key0004,1.00,false,0
read,key0009,1.00,false,0
read,key0016,0.00,false,0
read,key0005,2.00,false,0
read,key0008,1.00,false,0
read,key0008,1.00,false,0
read,key0018,2.00,false,1
read,key0003,1.00,false,0
read,key0004,2.00,false,0
read,key0010,1.00,false,1
read,key0014,1.00,false,0
read,key0002,1.00,false,0
read,key0018,1.00,false,0
read,key0004,2.00,false,0
read,key0014,1.00,false,0
read,key0008,0.00,false,0
read,key0016,2.00,false,0
read,key0016,1.00,false,0
read,key0003,1.00,false,0
read,key0018,2.00,false,0
read,key0013,1.00,false,0
read,key0013,1.00,false,0
read,key0002,2.00,false,0
read,key0000,2.00,false,0
read,key0010,1.00,false,1
read,key0000,1.00,false,0
read,key0007,1.00,false,0
read,key0015,1.00,false,0
read,key0012,1.00,false,0
read,key0013,0.00,false,0
read,key0006,1.00,false,0
read,key0010,2.00,false,0
read,key0011,1.00,false,0
read,key0016,1.00,false,0
read,key0005,1.00,false,0
read,key0000,2.00,false,0
read,key0015,2.00,false,0
read,key0010,2.00,false,1
read,key0018,1.00,false,0
read,key0017,1.00,false,0
read,key0012,2.00,false,0
read,key0007,2.00,false,0
read,key0019,0.00,false,0
read,key0019,1.00,false,0
read,key0014,1.00,false,0
read,key0012,2.00,false,0
write,key0010,818.00,false,1
write,key0018,810.00,false,1
write,key0008,813.00,false,1
