op,key,latency_ms,stale,version
read,key0014,0.00,false,0
read,key0003,1.00,false,0
read,key0016,0.00,false,0
read,key0016,1.00,false,0
read,key0008,1.00,false,0
read,key0012,1.00,false,0
read,key0015,1.00,false,0
read,key0000,0.00,false,0
read,key0005,1.00,false,1
read,key0011,53.00,false,0
read,key0009,0.00,false,0
read,key0005,1.00,false,0
read,key0011,53.00,false,0
read,key0016,53.00,false,0
read,key0018,1.00,false,0
read,key0001,1.00,false,0
read,key0010,1.00,false,0
read,key0011,1.00,false,0
read,key0008,1.00,false,0
read,key0016,1.00,false,0
read,key0013,1.00,false,0
read,key0016,1.00,false,0
read,key0012,1.00,false,0
read,key0004,1.00,false,0
read,key0004,1.00,false,0
read,key0016,1.00,false,0
read,key0001,1.00,false,0
read,key0011,53.00,false,0
read,key0009,1.00,false,0
read,key0013,52.00,false,0
read,key0017,53.00,false,0
read,key0016,1.00,false,0
read,key0002,1.00,false,0
read,key0013,53.00,false,0
read,key0006,1.00,false,0
read,key0009,1.00,false,0
read,key0009,1.00,false,0
read,key0013,0.00,false,0
read,key0004,1.00,false,0
read,key0010,1.00,false,0
read,key0001,1.00,false,0
read,key0000,1.00,false,0
read,key0012,1.00,false,0
read,key0004,1.00,false,0
read,key0013,1.00,false,0
read,key0002,1.00,false,0
read,key0004,0.00,false,0
read,key0015,1.00,false,0
read,key0013,1.00,false,0
read,key0012,53.00,false,0
read,key0009,1.00,false,0
read,key0009,51.00,false,0
read,key0011,1.00,false,0
read,key0001,1.00,false,0
read,key0012,1.00,false,0
read,key0018,1.00,false,0
read,key0008,3.00,false,1
read,key0006,2.00,false,0
read,key0002,54.00,false,0
read,key0008,7.00,false,0
read,key0016,2.00,false,0
read,key0012,6.00,false,0
read,key0011,55.00,false,0
read,key0014,6.00,false,0
read,key0004,6.00,false,0
read,key0001,5.00,false,0
read,key0007,6.00,false,0
read,key0014,3.00,false,0
read,key0000,3.00,false,0
read,key0000,2.00,false,0
read,key0019,2.00,false,0
read,key0002,1.00,false,0
read,key0017,52.00,false,0
read,key0006,53.00,false,0
read,key0007,53.00,false,0
read,key0012,1.00,false,0
read,key0009,1.00,false,0
read,key0018,0.00,false,0
read,key0017,1.00,false,0
read,key0013,52.00,false,0
read,key0008,20.00,false,0
read,key0005,9.00,false,0
read,key0006,56.00,false,0
read,key0014,20.00,false,0
read,key0007,11.00,false,0
read,key0019,11.00,false,0
read,key0012,1.00,false,0
read,key0017,64.00,false,0
read,key0019,1.00,false,0
read,key0016,1.00,false,0
read,key0019,1.00,false,0
read,key0000,0.00,false,0
read,key0003,0.00,false,0
read,key0001,0.00,false,0
read,key0017,71.00,false,0
read,key0000,69.00,false,0
read,key0004,1.00,false,0
read,key0008,1.00,false,1
read,key0001,0.00,false,0
read,key0000,1.00,false,0
read,key0014,59.00,false,0
read,key0006,86.00,false,0
read,key0010,53.00,false,0
read,key0016,1.00,false,0
read,key0004,1.00,false,0
read,key0000,51.00,false,0
read,key0014,1.00,false,0
read,key0019,1.00,false,0
read,key0003,1.00,false,0
read,key0016,1.00,false,0
read,key0019,53.00,false,0
read,key0001,52.00,false,0
read,key0000,52.00,false,0
read,key0018,52.00,false,0
read,key0014,1.00,false,0
read,key0001,52.00,false,0
read,key0007,53.00,false,0
read,key0007,52.00,false,0
read,key0012,1.00,false,0
read,key0019,1.00,false,0
read,key0013,1.00,false,0
read,key0011,1.00,false,0
read,key0018,0.00,false,0
read,key0018,0.00,false,0
read,key0006,0.00,false,0
read,key0010,0.00,false,0
read,key0001,0.00,false,0
read,key0010,0.00,false,0
read,key0007,1.00,false,0
read,key0008,52.00,false,1
read,key0002,53.00,false,0
read,key0007,52.00,false,0
read,key0004,1.00,false,0
read,key0019,1.00,false,0
read,key0012,1.00,false,1
read,key0016,1.00,false,0
write,key0005,406.00,false,1
read,key0006,0.00,false,0
read,key0011,1.00,false,0
read,key0011,1.00,false,0
read,key0003,1.00,false,0
read,key0009,1.00,false,0
read,key0002,1.00,false,0
read,key0008,1.00,false,1
read,key0011,0.00,false,0
read,key0017,1.00,false,0
read,key0010,1.00,false,0
read,key0018,1.00,false,0
read,key0010,1.00,false,0
read,key0010,1.00,false,0
read,key0006,1.00,false,0
read,key0012,1.00,false,0
read,key0012,53.00,false,1
read,key0008,52.00,false,1
read,key0012,1.00,false,0
read,key0017,2.00,false,0
read,key0017,1.00,false,0
read,key0008,1.00,false,0
read,key0015,54.00,false,0
read,key0006,2.00,false,0
read,key0016,1.00,false,0
read,key0005,1.00,false,0
read,key0003,1.00,false,0
read,key0018,1.00,false,0
read,key0009,1.00,false,0
read,key0014,53.00,false,0
read,key0019,1.00,false,0
read,key0010,52.00,false,0
read,key0013,2.00,false,0
read,key0015,1.00,false,0
read,key0009,1.00,false,0
read,key0012,1.00,false,0
read,key0008,51.00,false,1
read,key0008,2.00,false,1
read,key0015,1.00,false,0
read,key0010,0.00,false,0
read,key0003,2.00,false,0
read,key0016,1.00,false,0
read,key0010,1.00,false,0
read,key0007,1.00,false,0
read,key0006,1.00,false,0
read,key0017,52.00,false,0
read,key0011,1.00,false,0
read,key0019,1.00,false,0
read,key0000,1.00,false,0
read,key0014,1.00,false,0
read,key0014,1.00,false,0
read,key0004,1.00,false,0
read,key0019,55.00,false,0
read,key0016,1.00,false,0
read,key0013,1.00,false,0
read,key0006,1.00,false,0
read,key0008,53.00,false,1
read,key0006,1.00,false,0
read,key0009,1.00,false,0
read,key0018,53.00,false,0
read,key0017,1.00,false,0
read,key0015,1.00,false,0
read,key0005,1.00,false,0
read,key0004,1.00,false,0
read,key0000,1.00,false,0
read,key0014,1.00,false,0
read,key0010,1.00,false,0
read,key0016,54.00,false,0
read,key0012,54.00,false,1
read,key0015,1.00,false,0
read,key0019,1.00,false,0
read,key0011,2.00,false,0
read,key0016,3.00,false,0
read,key0017,3.00,false,0
read,key0019,3.00,false,0
read,key0010,4.00,false,0
read,key0018,2.00,false,0
read,key0018,2.00,false,0
read,key0008,2.00,false,1
read,key0014,2.00,false,0
read,key0003,1.00,false,0
read,key0015,1.00,false,0
read,key0007,51.00,false,0
read,key0004,1.00,false,0
write,key0008,405.00,false,1
read,key0000,1.00,false,0
read,key0014,1.00,false,0
read,key0006,1.00,false,0
read,key0014,1.00,false,0
read,key0014,0.00,false,0
read,key0002,1.00,false,0
read,key0000,0.00,false,0
read,key0006,0.00,false,0
read,key0016,53.00,false,0
read,key0016,1.00,false,0
read,key0010,1.00,false,0
read,key0008,1.00,false,0
read,key0009,1.00,false,0
read,key0000,1.00,false,0
read,key0001,1.00,false,0
read,key0017,1.00,false,0
read,key0003,52.00,false,0
read,key0014,1.00,false,0
read,key0018,0.00,false,0
read,key0012,1.00,false,0
read,key0012,1.00,false,0
read,key0009,1.00,false,0
read,key0013,0.00,false,0
read,key0017,1.00,false,0
read,key0014,1.00,false,0
read,key0010,1.00,false,0
read,key0014,1.00,false,0
read,key0000,1.00,false,0
read,key0016,1.00,false,0
read,key0006,1.00,false,0
read,key0003,1.00,false,0
read,key0003,58.00,false,0
read,key0005,54.00,false,1
read,key0004,1.00,false,0
read,key0008,1.00,false,1
read,key0006,0.00,false,0
read,key0014,0.00,false,0
read,key0001,53.00,false,0
read,key0008,0.00,false,1
read,key0007,0.00,false,0
read,key0014,0.00,false,0
read,key0007,0.00,false,0
read,key0014,0.00,false,0
read,key0017,53.00,false,1
read,key0005,53.00,false,1
read,key0005,52.00,false,1
read,key0000,52.00,false,0
read,key0000,50.00,false,0
read,key0016,52.00,false,0
write,key0012,404.00,false,1
write,key0017,405.00,false,1
write,key0015,407.00,false,1
