op,key,latency_ms,stale,version
read,key0000,0.00,false,5
read,key0017,0.00,false,9
read,key0010,0.00,false,9
read,key0001,0.00,false,4
write,key0002,889.00,false,7
write,key0014,887.00,false,5
write,key0002,878.00,false,7
write,key0005,884.00,false,9
write,key0007,888.00,false,4
write,key0000,882.00,false,6
write,key0011,883.00,false,8
write,key0005,882.00,false,9
write,key0018,888.00,false,7
read,key0011,2.00,false,8
read,key0008,2.00,false,9
read,key0007,2.00,false,4
read,key0008,1.00,false,10
write,key0010,888.00,false,10
read,key0001,1.00,false,5
write,key0019,820.00,false,7
write,key0010,820.00,false,10
write,key0001,820.00,false,6
write,key0001,816.00,false,6
write,key0009,820.00,false,8
write,key0016,816.00,false,6
write,key0002,820.00,false,8
write,key0013,816.00,false,8
read,key0003,2.00,false,3
read,key0000,2.00,false,6
read,key0010,2.00,false,10
read,key0017,2.00,false,9
write,key0015,821.00,false,4
write,key0005,818.00,false,11
read,key0019,2.00,false,7
read,key0018,3.00,false,7
read,key0006,2.00,false,9
read,key0015,3.00,false,4
read,key0005,10.00,false,11
write,key0011,816.00,false,9
write,key0005,816.00,false,12
write,key0012,816.00,false,4
write,key0009,816.00,false,9
write,key0016,810.00,false,7
read,key0008,1.00,false,11
read,key0016,1.00,false,7
read,key0013,1.00,false,8
write,key0000,810.00,false,7
read,key0018,1.00,false,7
read,key0014,3.00,false,6
write,key0010,817.00,false,11
write,key0008,813.00,false,10
read,key0017,3.00,false,8
read,key0018,3.00,false,7
write,key0001,817.00,false,7
write,key0005,808.00,false,12
read,key0019,5.00,false,7
write,key0016,811.00,false,8
write,key0001,808.00,false,8
write,key0017,803.00,false,10
write,key0018,808.00,false,8
write,key0005,807.00,false,13
write,key0002,807.00,false,9
write,key0012,802.00,false,5
write,key0007,807.00,false,5
write,key0013,811.00,false,9
write,key0017,813.00,false,10
read,key0013,6.00,false,9
read,key0018,6.00,false,8
read,key0016,6.00,false,8
read,key0019,6.00,false,7
read,key0010,6.00,false,11
read,key0015,7.00,false,4
read,key0001,7.00,false,8
read,key0016,1.00,false,8
read,key0018,1.00,false,8
read,key0008,1.00,false,11
read,key0002,2.00,false,9
read,key0000,2.00,false,8
read,key0003,2.00,false,3
read,key0003,5.00,false,3
read,key0017,4.00,false,10
read,key0009,1.00,false,10
read,key0014,1.00,false,6
read,key0011,1.00,false,9
read,key0017,1.00,false,10
write,key0019,806.00,false,8
write,key0014,813.00,false,6
write,key0015,806.00,false,5
read,key0000,1.00,false,7
write,key0013,804.00,false,11
write,key0006,806.00,false,10
write,key0013,813.00,false,11
read,key0004,2.00,false,8
read,key0013,1.00,false,11
write,key0008,805.00,false,11
read,key0016,2.00,false,9
write,key0016,802.00,false,9
write,key0010,803.00,false,12
write,key0004,809.00,false,8
read,key0008,2.00,false,12
read,key0012,2.00,false,5
read,key0004,2.00,false,8
read,key0009,7.00,false,10
read,key0001,0.00,false,8
read,key0019,2.00,false,9
read,key0007,0.00,false,5
write,key0008,817.00,false,12
write,key0003,815.00,false,5
write,key0009,817.00,false,11
write,key0010,817.00,false,13
write,key0003,817.00,false,5
write,key0011,820.00,false,10
write,key0009,815.00,false,11
write,key0013,806.00,false,12
write,key0019,815.00,false,9
write,key0001,815.00,false,9
read,key0001,3.00,false,9
read,key0002,4.00,false,9
read,key0014,3.00,false,6
read,key0008,4.00,false,13
read,key0000,8.00,false,7
read,key0019,6.00,false,9
read,key0014,6.00,false,6
read,key0002,22.00,false,9
read,key0003,15.00,false,5
read,key0015,15.00,false,5
write,key0016,815.00,false,10
write,key0010,816.00,false,14
write,key0012,816.00,false,6
write,key0014,816.00,false,8
write,key0017,815.00,false,12
write,key0014,815.00,false,8
read,key0006,1.00,false,10
read,key0010,2.00,false,15
read,key0004,1.00,false,8
read,key0014,2.00,false,8
read,key0017,3.00,false,12
read,key0014,1.00,false,8
read,key0003,1.00,false,6
read,key0013,1.00,false,12
read,key0005,1.00,false,14
write,key0019,818.00,false,12
read,key0002,0.00,false,9
write,key0019,818.00,false,12
write,key0000,819.00,false,8
write,key0017,818.00,false,12
read,key0016,1.00,false,11
read,key0010,0.00,false,14
read,key0018,2.00,false,8
write,key0016,810.00,false,11
write,key0019,805.00,false,12
write,key0001,810.00,false,11
write,key0018,814.00,false,9
write,key0009,810.00,false,12
read,key0003,4.00,false,5
read,key0005,2.00,false,14
write,key0015,811.00,false,7
read,key0009,1.00,false,12
write,key0012,807.00,false,7
read,key0019,2.00,false,12
read,key0010,2.00,false,14
write,key0001,802.00,false,12
write,key0013,805.00,false,13
write,key0007,804.00,false,6
write,key0008,809.00,false,13
write,key0002,827.00,false,10
read,key0019,0.00,false,13
read,key0010,0.00,false,15
read,key0002,0.00,false,10
write,key0001,847.00,false,13
write,key0018,843.00,false,10
write,key0019,838.00,false,13
write,key0015,824.00,false,8
write,key0009,835.00,false,14
write,key0017,835.00,false,13
write,key0015,847.00,false,8
read,key0000,2.00,false,8
read,key0009,2.00,false,14
read,key0017,2.00,false,14
read,key0004,2.00,false,8
write,key0009,824.00,false,16
read,key0005,2.00,false,14
read,key0019,1.00,false,13
read,key0012,1.00,false,7
read,key0013,0.00,false,13
read,key0006,0.00,false,10
read,key0019,0.00,false,13
read,key0004,0.00,false,8
write,key0012,815.00,false,8
write,key0001,814.00,false,14
read,key0015,1.00,false,8
read,key0003,1.00,false,5
read,key0013,0.00,false,13
read,key0000,0.00,false,8
write,key0009,806.00,false,16
write,key0016,805.00,false,12
read,key0018,1.00,false,11
write,key0018,807.00,false,11
write,key0005,803.00,false,15
read,key0002,1.00,false,10
write,key0009,805.00,false,16
read,key0018,1.00,false,11
read,key0003,1.00,false,6
read,key0011,2.00,false,10
write,key0010,802.00,false,16
read,key0017,0.00,false,14
read,key0007,1.00,false,6
write,key0004,802.00,false,9
read,key0011,1.00,false,11
write,key0001,806.00,false,14
read,key0008,0.00,false,14
read,key0011,1.00,false,10
write,key0005,806.00,false,17
write,key0010,811.00,false,16
write,key0014,806.00,false,10
write,key0016,804.00,false,13
write,key0005,812.00,false,17
read,key0015,1.00,false,8
read,key0006,1.00,false,10
read,key0013,1.00,false,13
read,key0000,1.00,false,9
write,key0005,806.00,false,17
write,key0008,803.00,false,14
read,key0003,1.00,false,5
read,key0014,1.00,false,11
write,key0014,805.00,false,11
write,key0002,806.00,false,11
read,key0002,1.00,false,12
read,key0012,1.00,false,8
read,key0008,1.00,false,15
write,key0000,806.00,false,9
read,key0006,1.00,false,10
read,key0017,0.00,false,13
read,key0007,1.00,false,6
read,key0001,1.00,false,14
write,key0018,809.00,false,14
write,key0018,808.00,false,14
write,key0006,810.00,false,11
write,key0014,814.00,false,11
write,key0007,815.00,false,8
write,key0013,808.00,false,14
write,key0019,809.00,false,14
write,key0018,813.00,false,14
read,key0003,2.00,false,7
read,key0009,3.00,false,17
read,key0009,3.00,false,17
read,key0012,4.00,false,8
write,key0007,814.00,false,8
write,key0003,814.00,false,6
read,key0014,1.00,false,12
read,key0017,1.00,false,13
read,key0019,1.00,false,14
read,key0001,1.00,false,14
read,key0011,2.00,false,10
read,key0007,1.00,false,9
read,key0004,2.00,false,9
read,key0009,4.00,false,17
read,key0012,4.00,false,8
read,key0015,0.00,false,8
read,key0005,0.00,false,18
read,key0012,2.00,false,8
write,key0013,819.00,false,15
write,key0003,812.00,false,8
write,key0000,819.00,false,12
write,key0017,819.00,false,14
write,key0002,812.00,false,12
write,key0000,808.00,false,12
write,key0003,812.00,false,8
read,key0018,0.00,false,15
read,key0015,1.00,false,8
read,key0018,1.00,false,14
read,key0012,1.00,false,8
write,key0011,807.00,false,11
read,key0001,1.00,false,15
write,key0000,820.00,false,12
read,key0003,1.00,false,9
write,key0007,815.00,false,9
read,key0002,1.00,false,12
read,key0010,0.00,false,17
write,key0019,816.00,false,15
write,key0017,816.00,false,17
write,key0002,815.00,false,13
write,key0005,819.00,false,18
write,key0008,819.00,false,15
write,key0018,819.00,false,16
write,key0017,817.00,false,17
write,key0017,819.00,false,17
read,key0011,2.00,false,11
read,key0013,2.00,false,15
read,key0018,2.00,false,17
read,key0017,2.00,false,19
write,key0018,817.00,false,16
read,key0003,1.00,false,9
write,key0000,817.00,false,13
read,key0007,1.00,false,9
read,key0016,3.00,false,13
read,key0011,1.00,false,11
read,key0008,2.00,false,16
read,key0014,2.00,false,12
write,key0012,805.00,false,9
write,key0008,809.00,false,16
write,key0007,810.00,false,12
write,key0003,809.00,false,9
write,key0007,813.00,false,12
write,key0013,813.00,false,16
write,key0004,813.00,false,10
write,key0007,809.00,false,12
read,key0002,2.00,false,13
read,key0000,2.00,false,14
read,key0013,2.00,false,17
read,key0001,2.00,false,14
write,key0014,807.00,false,12
write,key0019,813.00,false,16
read,key0002,2.00,false,13
read,key0016,2.00,false,13
read,key0011,1.00,false,11
read,key0010,1.00,false,16
read,key0003,1.00,false,9
read,key0013,1.00,false,16
read,key0009,2.00,false,18
read,key0018,6.00,false,16
read,key0015,0.00,false,8
read,key0011,1.00,false,11
read,key0000,0.00,false,14
read,key0011,0.00,false,12
read,key0011,1.00,false,11
write,key0013,809.00,false,17
write,key0012,805.00,false,11
write,key0002,809.00,false,14
write,key0006,809.00,false,12
write,key0015,816.00,false,9
write,key0008,805.00,false,17
write,key0009,814.00,false,18
write,key0012,814.00,false,11
write,key0004,816.00,false,11
read,key0001,3.00,false,14
read,key0016,1.00,false,13
write,key0009,817.00,false,18
read,key0017,2.00,false,18
read,key0005,1.00,false,19
read,key0000,1.00,false,13
write,key0014,818.00,false,13
write,key0011,810.00,false,12
write,key0007,812.00,false,13
write,key0013,817.00,false,18
write,key0006,814.00,false,14
write,key0010,817.00,false,17
write,key0019,817.00,false,18
read,key0007,3.00,false,14
read,key0002,3.00,false,15
read,key0013,3.00,false,19
read,key0000,3.00,false,13
write,key0005,818.00,false,19
write,key0006,817.00,false,14
read,key0015,3.00,false,9
read,key0019,3.00,false,18
read,key0009,3.00,false,19
read,key0003,3.00,false,9
write,key0019,811.00,false,18
read,key0004,3.00,false,11
read,key0005,2.00,false,20
read,key0010,1.00,false,18
read,key0009,0.00,false,19
read,key0017,0.00,false,18
read,key0009,0.00,false,19
read,key0019,0.00,false,18
write,key0009,808.00,false,21
write,key0003,815.00,false,11
write,key0012,808.00,false,13
write,key0003,809.00,false,11
write,key0009,808.00,false,21
write,key0009,815.00,false,21
write,key0018,809.00,false,17
read,key0011,1.00,false,12
write,key0012,815.00,false,13
read,key0000,1.00,false,14
read,key0001,1.00,false,14
write,key0005,806.00,false,20
write,key0008,806.00,false,18
write,key0000,807.00,false,14
