op,key,latency_ms,stale,version,timestamp_ms
read,key0009,1.00,false,0,1775365763471
read,key0018,2.00,false,0,1775365763471
read,key0006,1.00,false,0,1775365763471
read,key0001,1.00,false,0,1775365763471
read,key0001,2.00,false,0,1775365763471
read,key0006,2.00,false,0,1775365763471
read,key0006,1.00,false,0,1775365763472
read,key0008,1.00,false,0,1775365763472
read,key0018,1.00,false,0,1775365763473
read,key0002,1.00,false,0,1775365763473
read,key0012,2.00,false,0,1775365763473
read,key0001,2.00,false,0,1775365763473
read,key0011,2.00,false,0,1775365763473
read,key0012,2.00,false,0,1775365763474
read,key0013,2.00,false,0,1775365763474
read,key0012,1.00,false,0,1775365763474
read,key0013,2.00,false,0,1775365763474
read,key0009,2.00,false,0,1775365763475
read,key0018,2.00,false,0,1775365763475
read,key0014,2.00,false,0,1775365763475
read,key0015,2.00,false,0,1775365763475
read,key0002,2.00,false,0,1775365763475
read,key0012,1.00,false,0,1775365763475
read,key0000,1.00,false,0,1775365763475
read,key0016,2.00,false,0,1775365763476
read,key0018,2.00,false,0,1775365763476
read,key0016,1.00,false,0,1775365763477
read,key0005,2.00,false,0,1775365763477
read,key0009,1.00,false,0,1775365763477
read,key0000,2.00,false,0,1775365763477
read,key0007,2.00,false,0,1775365763478
read,key0008,2.00,false,0,1775365763478
read,key0018,1.00,false,0,1775365763478
read,key0001,2.00,false,0,1775365763478
read,key0003,1.00,false,0,1775365763479
read,key0004,2.00,false,0,1775365763479
read,key0015,1.00,false,0,1775365763479
read,key0018,2.00,false,0,1775365763479
read,key0009,1.00,false,0,1775365763479
read,key0014,2.00,false,0,1775365763480
read,key0001,2.00,false,0,1775365763480
read,key0004,1.00,false,0,1775365763480
read,key0003,1.00,false,0,1775365763480
read,key0011,1.00,false,0,1775365763481
read,key0009,1.00,false,0,1775365763481
read,key0002,1.00,false,0,1775365763481
read,key0018,2.00,false,0,1775365763481
read,key0005,1.00,false,0,1775365763482
read,key0002,1.00,false,0,1775365763482
read,key0016,2.00,false,0,1775365763482
read,key0009,1.00,false,0,1775365763482
read,key0001,1.00,false,0,1775365763483
read,key0013,1.00,false,0,1775365763483
read,key0014,1.00,false,0,1775365763483
read,key0000,2.00,false,0,1775365763483
read,key0004,1.00,false,0,1775365763483
read,key0012,1.00,false,0,1775365763484
read,key0016,1.00,false,0,1775365763484
read,key0003,1.00,false,0,1775365763484
read,key0002,1.00,false,0,1775365763485
read,key0007,1.00,false,0,1775365763485
read,key0008,1.00,false,0,1775365763485
read,key0003,1.00,false,0,1775365763485
read,key0003,1.00,false,0,1775365763485
read,key0015,2.00,false,0,1775365763485
read,key0015,1.00,false,0,1775365763485
read,key0014,1.00,false,0,1775365763486
read,key0016,1.00,false,0,1775365763487
read,key0000,1.00,false,0,1775365763487
read,key0004,1.00,false,0,1775365763487
read,key0015,1.00,false,0,1775365763487
read,key0018,1.00,false,0,1775365763487
read,key0008,1.00,false,0,1775365763487
read,key0009,1.00,false,0,1775365763487
read,key0011,1.00,false,0,1775365763487
read,key0012,1.00,false,0,1775365763488
read,key0012,1.00,false,0,1775365763488
read,key0015,1.00,false,0,1775365763488
read,key0010,1.00,false,0,1775365763489
read,key0007,2.00,false,0,1775365763489
read,key0007,1.00,false,0,1775365763489
read,key0014,1.00,false,0,1775365763489
read,key0015,1.00,false,0,1775365763489
read,key0018,1.00,false,0,1775365763490
read,key0013,1.00,false,0,1775365763490
read,key0011,1.00,false,0,1775365763490
read,key0007,1.00,false,0,1775365763490
read,key0004,1.00,false,0,1775365763490
read,key0004,1.00,false,0,1775365763491
read,key0009,2.00,false,0,1775365763491
read,key0008,2.00,false,0,1775365763491
read,key0005,1.00,false,0,1775365763491
read,key0003,1.00,false,0,1775365763492
read,key0003,1.00,false,0,1775365763492
read,key0006,1.00,false,0,1775365763492
read,key0005,1.00,false,0,1775365763493
read,key0019,2.00,false,0,1775365763493
read,key0003,2.00,false,0,1775365763493
read,key0002,1.00,false,0,1775365763493
read,key0015,1.00,false,0,1775365763493
read,key0008,1.00,false,0,1775365763493
read,key0003,1.00,false,0,1775365763493
read,key0006,1.00,false,0,1775365763494
read,key0007,1.00,false,0,1775365763494
read,key0000,1.00,false,0,1775365763494
read,key0011,2.00,false,0,1775365763495
read,key0016,2.00,false,0,1775365763495
read,key0007,2.00,false,0,1775365763495
read,key0001,2.00,false,0,1775365763495
read,key0005,2.00,false,0,1775365763495
read,key0011,1.00,false,0,1775365763496
read,key0000,1.00,false,0,1775365763496
read,key0001,2.00,false,0,1775365763497
read,key0013,2.00,false,0,1775365763497
read,key0010,2.00,false,0,1775365763497
read,key0004,2.00,false,0,1775365763498
read,key0017,2.00,false,0,1775365763498
read,key0017,1.00,false,0,1775365763498
read,key0009,2.00,false,0,1775365763498
