op,key,latency_ms,stale,version,timestamp_ms
read,key0012,1.00,false,0,1775365845357
read,key0013,1.00,true,1,1775365845358
read,key0009,52.00,false,1,1775365845358
read,key0016,1.00,false,0,1775365845359
read,key0010,1.00,false,1,1775365845360
read,key0007,0.00,false,0,1775365845361
read,key0005,52.00,false,1,1775365845361
read,key0005,1.00,false,0,1775365845362
read,key0019,0.00,false,0,1775365845362
read,key0017,1.00,false,0,1775365845363
read,key0019,1.00,false,0,1775365845364
read,key0005,51.00,false,1,1775365845365
read,key0009,1.00,false,1,1775365845366
read,key0017,51.00,false,0,1775365845378
write,key0003,0.00,false,1,1775365845329
read,key0015,1.00,false,0,1775365845382
read,key0006,1.00,false,0,1775365845383
read,key0013,72.00,false,3,1775365845403
read,key0006,70.00,false,2,1775365845403
read,key0003,70.00,false,1,1775365845403
read,key0003,69.00,false,1,1775365845404
read,key0000,0.00,false,0,1775365845404
read,key0005,4.00,false,0,1775365845408
read,key0011,4.00,false,0,1775365845408
read,key0002,4.00,false,2,1775365845408
read,key0011,4.00,false,0,1775365845408
read,key0010,0.00,false,1,1775365845409
read,key0018,0.00,false,0,1775365845409
read,key0007,1.00,false,0,1775365845410
read,key0009,1.00,false,0,1775365845410
read,key0011,0.00,false,0,1775365845410
read,key0011,1.00,false,0,1775365845410
read,key0013,52.00,false,3,1775365845410
read,key0005,1.00,false,0,1775365845411
read,key0009,1.00,false,0,1775365845411
read,key0005,1.00,false,0,1775365845412
read,key0009,1.00,false,0,1775365845412
read,key0004,0.00,false,0,1775365845412
read,key0016,1.00,false,0,1775365845413
read,key0019,1.00,false,0,1775365845414
read,key0005,51.00,false,1,1775365845414
read,key0018,1.00,false,0,1775365845414
read,key0003,1.00,false,0,1775365845415
read,key0014,1.00,false,0,1775365845415
read,key0000,1.00,false,0,1775365845415
read,key0018,1.00,false,0,1775365845416
read,key0018,1.00,false,0,1775365845416
read,key0019,53.00,false,0,1775365845417
read,key0008,1.00,false,0,1775365845418
read,key0014,51.00,false,0,1775365845418
read,key0008,2.00,false,0,1775365845419
read,key0005,1.00,false,0,1775365845420
read,key0001,1.00,false,0,1775365845421
read,key0003,52.00,false,1,1775365845431
read,key0011,0.00,false,0,1775365845432
read,key0012,0.00,false,0,1775365845433
write,key0015,0.00,false,1,1775365845384
read,key0006,0.00,false,0,1775365845436
read,key0010,0.00,false,1,1775365845437
read,key0016,0.00,false,0,1775365845438
read,key0008,0.00,false,0,1775365845439
read,key0004,0.00,false,0,1775365845440
read,key0015,0.00,false,0,1775365845441
read,key0002,52.00,false,2,1775365845460
read,key0010,51.00,false,1,1775365845462
read,key0007,1.00,false,0,1775365845464
read,key0010,52.00,false,1,1775365845464
read,key0005,0.00,false,0,1775365845464
read,key0005,1.00,false,0,1775365845466
read,key0011,0.00,false,0,1775365845467
read,key0004,0.00,false,0,1775365845467
write,key0001,0.00,false,2,1775365845415
read,key0001,1.00,true,1,1775365845471
write,key0016,1.00,false,1,1775365845419
write,key0006,1.00,false,3,1775365845418
read,key0006,52.00,false,3,1775365845471
read,key0013,1.00,false,3,1775365845472
read,key0013,1.00,false,3,1775365845473
read,key0014,0.00,false,0,1775365845473
read,key0008,1.00,false,0,1775365845473
read,key0012,53.00,false,0,1775365845474
read,key0013,1.00,true,1,1775365845474
read,key0014,0.00,false,0,1775365845475
read,key0014,51.00,false,0,1775365845484
read,key0016,0.00,false,0,1775365845485
read,key0014,0.00,false,0,1775365845485
read,key0007,1.00,false,0,1775365845486
read,key0009,1.00,false,0,1775365845487
read,key0000,0.00,false,0,1775365845488
read,key0002,0.00,true,1,1775365845489
read,key0009,0.00,false,0,1775365845489
read,key0013,0.00,false,3,1775365845490
read,key0018,0.00,false,0,1775365845491
write,key0015,0.00,false,2,1775365845441
read,key0016,52.00,false,1,1775365845512
write,key0004,0.00,false,1,1775365845464
read,key0004,1.00,false,0,1775365845517
read,key0018,1.00,false,0,1775365845518
read,key0001,51.00,false,2,1775365845519
read,key0001,53.00,false,2,1775365845524
read,key0001,1.00,false,2,1775365845526
write,key0006,0.00,false,4,1775365845473
read,key0017,53.00,false,0,1775365845526
read,key0015,52.00,false,2,1775365845526
read,key0000,1.00,false,0,1775365845527
read,key0015,1.00,false,0,1775365845527
read,key0018,1.00,false,0,1775365845528
read,key0003,52.00,false,1,1775365845528
read,key0012,1.00,false,0,1775365845529
read,key0001,1.00,true,1,1775365845529
read,key0006,0.00,false,0,1775365845530
read,key0014,2.00,false,0,1775365845532
read,key0016,0.00,false,1,1775365845533
read,key0002,52.00,false,2,1775365845543
read,key0008,1.00,false,0,1775365845544
read,key0007,0.00,false,0,1775365845545
read,key0006,0.00,false,0,1775365845545
read,key0009,51.00,false,1,1775365845546
read,key0011,1.00,false,0,1775365845546
read,key0007,0.00,false,0,1775365845547
read,key0018,51.00,false,0,1775365845564
read,key0019,1.00,false,0,1775365845565
write,key0010,0.00,false,2,1775365845518
read,key0009,1.00,false,1,1775365845571
read,key0013,52.00,false,3,1775365845571
read,key0019,2.00,false,0,1775365845574
read,key0017,3.00,false,0,1775365845575
read,key0007,51.00,false,0,1775365845577
read,key0014,2.00,false,0,1775365845578
read,key0002,1.00,false,2,1775365845579
read,key0013,52.00,false,3,1775365845580
read,key0011,52.00,false,0,1775365845580
read,key0004,1.00,false,0,1775365845581
read,key0017,0.00,false,0,1775365845582
read,key0005,54.00,false,1,1775365845583
read,key0007,1.00,false,0,1775365845584
read,key0011,52.00,false,0,1775365845585
read,key0019,1.00,false,0,1775365845586
read,key0013,1.00,true,1,1775365845588
read,key0001,0.00,false,2,1775365845589
read,key0002,0.00,true,1,1775365845589
read,key0014,0.00,false,0,1775365845589
read,key0007,51.00,false,0,1775365845597
read,key0017,0.00,false,0,1775365845598
read,key0010,0.00,true,1,1775365845598
read,key0003,52.00,false,1,1775365845599
read,key0002,1.00,true,1,1775365845600
write,key0015,0.00,false,3,1775365845566
read,key0013,51.00,false,3,1775365845625
read,key0004,1.00,false,0,1775365845627
read,key0012,51.00,false,0,1775365845629
read,key0006,0.00,false,4,1775365845630
read,key0014,52.00,false,0,1775365845631
write,key0009,0.00,false,2,1775365845581
read,key0000,0.00,false,0,1775365845632
read,key0007,1.00,false,0,1775365845633
read,key0017,51.00,false,0,1775365845634
read,key0015,0.00,false,0,1775365845634
read,key0007,53.00,false,0,1775365845637
read,key0009,1.00,false,0,1775365845639
read,key0006,1.00,false,0,1775365845640
read,key0017,1.00,false,0,1775365845641
read,key0015,0.00,false,0,1775365845642
read,key0001,1.00,false,2,1775365845643
write,key0003,0.00,false,2,1775365845590
read,key0019,0.00,false,0,1775365845643
read,key0014,1.00,false,0,1775365845644
read,key0009,1.00,false,0,1775365845644
read,key0019,1.00,false,0,1775365845645
read,key0001,0.00,true,1,1775365845645
read,key0011,1.00,false,0,1775365845646
read,key0011,0.00,false,0,1775365845647
read,key0006,0.00,true,2,1775365845647
read,key0010,0.00,true,1,1775365845648
read,key0012,53.00,false,0,1775365845651
read,key0006,0.00,false,4,1775365845652
read,key0008,53.00,false,0,1775365845653
read,key0013,51.00,false,3,1775365845671
read,key0006,0.00,false,4,1775365845671
read,key0016,0.00,false,0,1775365845672
read,key0001,1.00,true,1,1775365845673
read,key0009,0.00,false,0,1775365845673
read,key0014,1.00,false,0,1775365845674
write,key0011,0.00,false,1,1775365845627
read,key0006,52.00,false,4,1775365845682
read,key0017,1.00,false,0,1775365845684
read,key0011,0.00,false,0,1775365845684
read,key0003,52.00,false,2,1775365845684
read,key0010,1.00,true,1,1775365845686
write,key0017,0.00,false,1,1775365845633
read,key0011,1.00,false,0,1775365845687
read,key0001,1.00,true,1,1775365845687
read,key0013,52.00,false,3,1775365845687
read,key0007,0.00,false,0,1775365845687
read,key0006,0.00,false,4,1775365845688
read,key0008,1.00,false,0,1775365845689
read,key0012,51.00,false,0,1775365845697
read,key0006,53.00,false,4,1775365845701
read,key0012,1.00,false,0,1775365845702
read,key0000,1.00,false,0,1775365845704
read,key0018,53.00,false,0,1775365845706
read,key0001,53.00,false,2,1775365845706
read,key0004,0.00,false,0,1775365845707
read,key0009,0.00,false,2,1775365845707
read,key0018,1.00,false,0,1775365845708
read,key0017,4.00,false,0,1775365845708
read,key0004,1.00,false,0,1775365845709
read,key0018,1.00,false,0,1775365845709
read,key0012,1.00,false,0,1775365845710
read,key0014,2.00,false,0,1775365845711
read,key0017,0.00,false,0,1775365845712
read,key0015,2.00,true,1,1775365845714
read,key0000,3.00,false,0,1775365845717
read,key0014,1.00,false,0,1775365845719
read,key0012,1.00,false,0,1775365845720
read,key0001,0.00,false,2,1775365845721
read,key0016,1.00,false,0,1775365845722
write,key0005,0.00,false,2,1775365845675
read,key0004,1.00,false,0,1775365845728
read,key0016,0.00,false,0,1775365845729
read,key0010,0.00,true,1,1775365845730
read,key0011,1.00,false,1,1775365845731
read,key0014,52.00,false,0,1775365845732
write,key0006,0.00,false,5,1775365845684
read,key0003,0.00,false,0,1775365845737
read,key0005,51.00,false,2,1775365845738
read,key0003,0.00,true,1,1775365845738
read,key0005,0.00,true,1,1775365845738
read,key0018,1.00,false,0,1775365845740
read,key0005,0.00,true,1,1775365845740
write,key0010,0.00,false,3,1775365845688
read,key0013,0.00,false,3,1775365845741
read,key0007,0.00,false,0,1775365845741
read,key0018,1.00,false,0,1775365845742
read,key0015,1.00,false,0,1775365845742
write,key0001,0.00,false,3,1775365845689
read,key0003,0.00,false,2,1775365845742
read,key0000,0.00,false,0,1775365845742
read,key0011,1.00,false,1,1775365845743
read,key0014,0.00,false,0,1775365845743
read,key0001,1.00,true,1,1775365845744
read,key0005,1.00,true,1,1775365845744
read,key0010,0.00,true,2,1775365845744
read,key0009,0.00,false,2,1775365845745
read,key0012,0.00,false,0,1775365845745
read,key0010,0.00,true,1,1775365845745
read,key0010,1.00,true,1,1775365845746
read,key0010,0.00,true,1,1775365845746
read,key0008,0.00,false,0,1775365845746
read,key0012,0.00,false,0,1775365845746
read,key0016,0.00,false,0,1775365845746
read,key0006,0.00,true,1,1775365845746
read,key0002,0.00,false,2,1775365845747
read,key0013,1.00,true,1,1775365845747
read,key0000,0.00,false,0,1775365845747
read,key0009,0.00,true,1,1775365845748
read,key0009,0.00,false,0,1775365845748
read,key0008,0.00,false,0,1775365845748
read,key0012,1.00,false,0,1775365845749
read,key0012,1.00,false,0,1775365845749
read,key0000,52.00,false,0,1775365845750
read,key0003,1.00,false,2,1775365845750
read,key0012,1.00,false,0,1775365845751
read,key0018,51.00,false,0,1775365845761
read,key0019,52.00,false,0,1775365845762
read,key0000,0.00,false,0,1775365845762
read,key0014,0.00,false,0,1775365845763
read,key0014,1.00,false,0,1775365845764
read,key0011,0.00,false,0,1775365845765
read,key0009,1.00,true,1,1775365845766
read,key0008,1.00,false,0,1775365845767
read,key0003,0.00,false,0,1775365845768
read,key0000,53.00,false,0,1775365845776
read,key0008,1.00,false,0,1775365845777
read,key0000,0.00,false,0,1775365845778
read,key0017,51.00,false,1,1775365845783
read,key0016,0.00,false,1,1775365845784
write,key0017,1.00,false,2,1775365845733
read,key0014,1.00,false,0,1775365845785
read,key0004,1.00,false,1,1775365845786
read,key0004,0.00,false,0,1775365845787
read,key0005,51.00,false,2,1775365845788
read,key0005,0.00,true,1,1775365845789
read,key0010,0.00,true,2,1775365845789
read,key0001,52.00,false,3,1775365845794
read,key0018,1.00,false,0,1775365845795
read,key0017,0.00,false,0,1775365845796
read,key0008,51.00,false,0,1775365845800
read,key0014,0.00,false,0,1775365845800
read,key0001,1.00,false,3,1775365845801
write,key0004,0.00,false,2,1775365845751
read,key0016,0.00,false,1,1775365845804
read,key0018,0.00,false,0,1775365845804
read,key0010,0.00,true,1,1775365845804
write,key0002,0.00,false,3,1775365845752
read,key0019,52.00,false,0,1775365845813
read,key0003,53.00,false,2,1775365845821
read,key0007,1.00,false,0,1775365845822
read,key0007,1.00,false,0,1775365845823
read,key0003,1.00,false,0,1775365845825
read,key0010,0.00,true,1,1775365845826
read,key0011,1.00,false,1,1775365845827
write,key0013,0.00,false,4,1775365845779
read,key0018,0.00,false,0,1775365845832
read,key0003,0.00,false,0,1775365845833
write,key0018,0.00,false,1,1775365845786
read,key0012,0.00,false,0,1775365845838
read,key0008,51.00,false,0,1775365845839
read,key0007,1.00,false,0,1775365845841
write,key0013,0.00,false,5,1775365845789
write,key0010,0.00,false,4,1775365845797
read,key0010,1.00,true,2,1775365845849
read,key0008,0.00,false,0,1775365845850
read,key0002,0.00,true,2,1775365845851
read,key0012,0.00,false,0,1775365845851
read,key0011,53.00,false,1,1775365845855
read,key0015,0.00,false,0,1775365845856
write,key0002,0.00,false,4,1775365845804
read,key0017,1.00,false,0,1775365845857
write,key0019,0.00,false,1,1775365845805
read,key0016,1.00,false,1,1775365845857
read,key0019,1.00,false,0,1775365845858
read,key0002,1.00,true,2,1775365845859
read,key0001,1.00,true,2,1775365845859
read,key0014,1.00,false,0,1775365845860
write,key0009,1.00,false,3,1775365845814
write,key0011,0.00,false,2,1775365845827
read,key0013,0.00,true,3,1775365845879
read,key0001,50.00,false,3,1775365845884
read,key0005,0.00,false,2,1775365845884
read,key0000,52.00,false,0,1775365845890
read,key0019,0.00,false,0,1775365845891
read,key0004,1.00,false,0,1775365845892
read,key0019,51.00,false,1,1775365845892
read,key0007,0.00,false,0,1775365845892
read,key0006,0.00,true,4,1775365845892
read,key0010,52.00,false,4,1775365845894
read,key0016,1.00,false,1,1775365845894
read,key0008,0.00,false,0,1775365845894
read,key0018,51.00,false,1,1775365845902
read,key0014,1.00,false,0,1775365845903
read,key0011,1.00,false,0,1775365845904
read,key0008,1.00,false,0,1775365845905
read,key0008,1.00,false,0,1775365845907
read,key0019,51.00,false,1,1775365845909
read,key0002,0.00,false,4,1775365845910
read,key0014,52.00,false,0,1775365845911
read,key0006,52.00,false,5,1775365845912
read,key0011,1.00,false,0,1775365845913
read,key0000,0.00,false,0,1775365845914
read,key0015,0.00,false,3,1775365845915
read,key0017,0.00,false,0,1775365845916
read,key0014,0.00,false,0,1775365845917
write,key0013,0.00,false,6,1775365845866
write,key0006,0.00,false,6,1775365845879
read,key0005,1.00,true,1,1775365845932
read,key0016,51.00,false,1,1775365845936
read,key0019,5.00,false,0,1775365845942
read,key0012,0.00,false,0,1775365845943
read,key0008,2.00,false,0,1775365845945
write,key0004,0.00,false,3,1775365845893
read,key0005,51.00,false,2,1775365845945
read,key0010,0.00,false,4,1775365845945
read,key0007,0.00,false,0,1775365845945
read,key0001,52.00,false,3,1775365845946
read,key0011,1.00,true,1,1775365845947
read,key0019,0.00,false,0,1775365845947
read,key0016,0.00,false,1,1775365845947
read,key0015,1.00,true,2,1775365845948
read,key0001,1.00,true,2,1775365845948
read,key0017,0.00,false,0,1775365845948
read,key0003,0.00,true,1,1775365845949
read,key0013,0.00,true,5,1775365845949
read,key0008,52.00,false,0,1775365845959
read,key0011,0.00,false,0,1775365845959
read,key0017,1.00,false,0,1775365845960
write,key0008,0.00,false,1,1775365845910
read,key0005,1.00,true,1,1775365845961
read,key0018,0.00,false,1,1775365845962
read,key0000,1.00,false,0,1775365845962
read,key0008,0.00,false,0,1775365845962
read,key0002,1.00,true,2,1775365845963
read,key0008,1.00,false,0,1775365845963
read,key0019,0.00,false,0,1775365845963
write,key0007,1.00,false,1,1775365845912
read,key0008,1.00,false,0,1775365845965
write,key0010,0.00,false,5,1775365845918
write,key0018,0.00,false,2,1775365845917
read,key0009,51.00,false,3,1775365845984
write,key0012,0.00,false,1,1775365845945
write,key0019,0.00,false,2,1775365845946
read,key0002,52.00,false,4,1775365846000
write,key0018,0.00,false,3,1775365845950
write,key0019,0.00,false,3,1775365845963
write,key0016,1.00,false,2,1775365845965
