op,key,latency_ms,stale,version,timestamp_ms
write,key0005,809.00,false,24,1775422061476
write,key0012,809.00,false,20,1775422061476
read,key0017,0.00,false,23,1775422061478
write,key0000,807.00,false,24,1775422061477
write,key0007,810.00,false,20,1775422061478
write,key0015,810.00,false,23,1775422061477
write,key0012,807.00,false,20,1775422061482
write,key0001,809.00,false,28,1775422061482
read,key0013,1.00,false,18,1775422061484
write,key0008,806.00,false,24,1775422062289
write,key0012,805.00,false,22,1775422062289
write,key0012,811.00,false,22,1775422062289
write,key0009,810.00,false,24,1775422062289
write,key0005,811.00,false,25,1775422062289
write,key0002,809.00,false,20,1775422062290
write,key0001,811.00,false,29,1775422062290
write,key0010,811.00,false,26,1775422062290
write,key0017,811.00,false,24,1775422062289
write,key0010,811.00,false,26,1775422062289
write,key0009,810.00,false,26,1775422063102
write,key0010,812.00,false,27,1775422063102
write,key0018,814.00,false,26,1775422063105
write,key0014,814.00,false,22,1775422063105
write,key0019,812.00,false,25,1775422063103
write,key0009,812.00,false,26,1775422063102
write,key0014,812.00,false,22,1775422063103
write,key0014,814.00,false,22,1775422063105
write,key0018,812.00,false,26,1775422063105
read,key0010,2.00,false,27,1775422063108
read,key0017,1.00,false,24,1775422063108
write,key0012,811.00,false,23,1775422063102
read,key0011,5.00,false,22,1775422063114
read,key0009,5.00,false,26,1775422063114
write,key0002,810.00,false,21,1775422063917
write,key0012,810.00,false,25,1775422063917
write,key0012,809.00,false,25,1775422063917
write,key0005,804.00,false,26,1775422063919
write,key0013,804.00,false,19,1775422063919
write,key0008,806.00,false,25,1775422063917
write,key0019,811.00,false,26,1775422063917
write,key0010,811.00,false,28,1775422063917
write,key0016,809.00,false,18,1775422063917
write,key0009,811.00,false,27,1775422063917
write,key0005,807.00,false,27,1775422064729
write,key0001,807.00,false,30,1775422064729
write,key0004,808.00,false,34,1775422064730
write,key0000,808.00,false,26,1775422064730
write,key0011,808.00,false,24,1775422064730
write,key0016,808.00,false,19,1775422064730
write,key0018,809.00,false,27,1775422064730
read,key0019,3.00,false,26,1775422064734
write,key0000,809.00,false,26,1775422064730
write,key0008,808.00,false,26,1775422064730
write,key0011,808.00,false,24,1775422064730
write,key0015,814.00,false,24,1775422065548
write,key0004,814.00,false,35,1775422065548
write,key0012,814.00,false,27,1775422065548
write,key0000,814.00,false,27,1775422065548
write,key0013,814.00,false,21,1775422065548
write,key0009,816.00,false,28,1775422065548
write,key0017,817.00,false,25,1775422065548
write,key0013,814.00,false,22,1775422065548
write,key0012,814.00,false,27,1775422065548
write,key0001,814.00,false,31,1775422065548
read,key0003,1.00,false,20,1775422065560
write,key0005,816.00,false,28,1775422066367
write,key0015,813.00,false,27,1775422066367
write,key0019,815.00,false,28,1775422066367
write,key0015,813.00,false,27,1775422066367
write,key0007,813.00,false,21,1775422066367
write,key0013,815.00,false,22,1775422066367
write,key0003,806.00,false,21,1775422066367
write,key0015,817.00,false,27,1775422066368
write,key0019,817.00,false,28,1775422066368
read,key0016,6.00,false,19,1775422066376
write,key0012,815.00,false,29,1775422066367
write,key0005,816.00,false,30,1775422067187
write,key0005,816.00,false,30,1775422067187
write,key0004,808.00,false,37,1775422067187
write,key0010,814.00,false,29,1775422067187
write,key0012,816.00,false,29,1775422067187
write,key0008,816.00,false,27,1775422067187
write,key0009,811.00,false,29,1775422067187
write,key0016,814.00,false,20,1775422067187
write,key0000,817.00,false,28,1775422067187
write,key0004,817.00,false,37,1775422067187
read,key0018,2.00,false,27,1775422067193
read,key0003,2.00,false,21,1775422067193
write,key0014,814.00,false,23,1775422068005
write,key0005,814.00,false,31,1775422068004
write,key0016,814.00,false,21,1775422068004
write,key0001,811.00,false,33,1775422068004
write,key0008,814.00,false,28,1775422068004
write,key0019,811.00,false,29,1775422068004
write,key0009,814.00,false,30,1775422068004
write,key0001,814.00,false,33,1775422068004
write,key0006,814.00,false,24,1775422068005
write,key0012,814.00,false,30,1775422068004
read,key0009,3.00,false,30,1775422068010
read,key0015,6.00,false,27,1775422068014
write,key0018,814.00,false,28,1775422068821
write,key0012,814.00,false,31,1775422068821
write,key0001,810.00,false,34,1775422068821
write,key0006,814.00,false,26,1775422068822
write,key0006,814.00,false,26,1775422068821
write,key0011,816.00,false,25,1775422068823
write,key0008,807.00,false,29,1775422068821
write,key0013,814.00,false,24,1775422068821
write,key0013,814.00,false,24,1775422068821
write,key0014,814.00,false,24,1775422068821
read,key0000,8.00,false,29,1775422068837
write,key0019,805.00,false,30,1775422069643
write,key0000,814.00,false,29,1775422069643
write,key0017,814.00,false,26,1775422069643
write,key0003,814.00,false,22,1775422069643
write,key0010,816.00,false,30,1775422069645
write,key0008,814.00,false,30,1775422069643
write,key0001,814.00,false,35,1775422069643
write,key0014,814.00,false,25,1775422069643
write,key0012,815.00,false,32,1775422069643
write,key0011,815.00,false,26,1775422069643
write,key0010,818.00,false,31,1775422070466
write,key0008,818.00,false,31,1775422070466
write,key0001,818.00,false,37,1775422070466
write,key0016,818.00,false,22,1775422070466
write,key0015,817.00,false,28,1775422070466
write,key0013,817.00,false,26,1775422070466
write,key0011,818.00,false,28,1775422070466
write,key0001,818.00,false,37,1775422070466
write,key0011,818.00,false,28,1775422070466
write,key0003,818.00,false,23,1775422070466
write,key0014,815.00,false,26,1775422071306
write,key0016,816.00,false,24,1775422071306
write,key0010,815.00,false,33,1775422071306
write,key0017,816.00,false,28,1775422071306
write,key0010,815.00,false,33,1775422071306
write,key0016,811.00,false,24,1775422071306
write,key0019,815.00,false,31,1775422071306
write,key0009,815.00,false,32,1775422071306
write,key0017,816.00,false,28,1775422071306
write,key0009,816.00,false,32,1775422071306
write,key0003,808.00,false,24,1775422072117
write,key0013,808.00,false,28,1775422072117
write,key0014,809.00,false,28,1775422072117
write,key0014,808.00,false,28,1775422072117
write,key0018,808.00,false,29,1775422072117
write,key0001,808.00,false,38,1775422072117
write,key0002,808.00,false,22,1775422072117
write,key0013,809.00,false,28,1775422072118
write,key0015,809.00,false,29,1775422072118
write,key0011,810.00,false,29,1775422072119
write,key0000,813.00,false,30,1775422072935
