Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1771788342,250,,Aggregated,3529.300000,0.000000,16,17,18,18,23,53,93,120,200,290,440,503046,0,16,21.197608298122784,11.089666979387403,442.4553329590708,799.191686247381
1771788343,250,,Aggregated,3507.700000,0.000000,16,17,18,18,23,53,94,120,200,290,440,506466,0,16,21.205401961526544,11.089666979387403,442.4553329590708,799.2469543858817
1771788344,250,,Aggregated,3511.900000,0.000000,16,17,18,18,22,52,93,120,200,290,440,510257,0,16,21.16890770762981,11.089666979387403,442.4553329590708,799.2012554457851
1771788345,250,,Aggregated,3507.600000,0.000000,16,17,18,18,22,52,94,120,200,290,440,513615,0,16,21.19346599265894,11.089666979387403,442.4553329590708,799.2905464209573
1771788346,250,,Aggregated,3508.700000,0.000000,16,17,18,18,22,52,94,120,200,290,440,517048,0,16,21.188900590396262,11.089666979387403,442.4553329590708,799.4558358218193
1771788347,250,,Aggregated,3502.700000,0.000000,16,17,18,18,22,53,93,120,200,290,440,520620,0,16,21.195095574364856,11.089666979387403,442.4553329590708,799.5307133802005
1771788348,250,,Aggregated,3510.600000,0.000000,16,17,18,18,23,53,95,130,200,290,440,523390,0,16,21.294486811072343,11.089666979387403,442.4553329590708,799.4543266015781
1771788349,250,,Aggregated,3494.100000,0.000000,16,17,18,18,23,53,94,130,200,290,440,527218,0,16,21.260765444093668,11.089666979387403,442.4553329590708,799.5695499774287
1771788350,250,,Aggregated,3430.100000,0.000000,16,17,18,18,23,53,94,130,200,290,440,530841,0,16,21.25195579122483,11.089666979387403,442.4553329590708,799.5618386673223
1771788351,250,,Aggregated,3450.300000,0.000000,16,17,18,18,23,53,94,130,200,290,440,534158,0,16,21.271379317444627,11.089666979387403,442.4553329590708,799.4489645385822
1771788352,250,,Aggregated,3456.900000,0.000000,16,17,18,18,22,53,94,130,200,290,440,537951,0,16,21.2354528306858,11.089666979387403,442.4553329590708,799.4891393454051
1771788353,250,,Aggregated,3445.400000,0.000000,16,17,18,18,22,53,94,130,200,290,440,541404,0,16,21.244950412771463,11.089666979387403,442.4553329590708,799.526669548064
1771788354,250,,Aggregated,3476.800000,0.000000,16,17,18,18,22,53,95,130,200,290,440,544841,0,16,21.25768599028664,11.089666979387403,442.4553329590708,799.5366941915164
1771788355,250,,Aggregated,3478.900000,0.000000,16,17,18,18,22,53,94,130,200,290,440,548528,0,16,21.234391223148616,11.089666979387403,442.4553329590708,799.6187724236502
1771788356,250,,Aggregated,3448.300000,0.000000,16,17,18,18,22,52,94,130,200,290,440,552258,0,16,21.203917724946496,11.089666979387403,442.4553329590708,799.608460176222
1771788357,250,,Aggregated,3475.800000,0.000000,16,17,18,18,22,52,94,130,200,290,440,555841,0,16,21.195297127845688,11.089666979387403,442.4553329590708,799.6154295922755
1771788358,250,,Aggregated,3502.700000,0.000000,16,17,18,18,22,53,94,130,200,290,440,559229,0,16,21.212804875520213,11.089666979387403,442.4553329590708,799.8053427129137
1771788359,250,,Aggregated,3512.800000,0.000000,16,17,18,18,22,52,94,130,200,290,440,563042,0,16,21.17908930064516,11.089666979387403,442.4553329590708,799.8403351792584
1771788360,250,,Aggregated,3569.300000,0.000000,16,17,18,18,22,52,94,120,200,290,440,566607,0,16,21.175143839594966,11.089666979387403,442.4553329590708,799.9423868748532
1771788361,250,,Aggregated,3568.900000,0.000000,16,17,18,18,22,53,94,130,200,290,440,569837,0,16,21.206023828507266,11.089666979387403,442.4553329590708,799.9060327777944
1771788362,250,,Aggregated,3561.600000,0.000000,16,17,18,18,22,53,94,130,200,290,440,573380,0,16,21.203760198566307,11.089666979387403,442.4553329590708,799.9586242980223
1771788363,250,,Aggregated,3551.600000,0.000000,16,17,18,18,22,52,94,130,200,290,440,576519,0,16,21.207248686845965,11.089666979387403,442.4553329590708,800.1495752958706
1771788364,250,,Aggregated,3532.400000,0.000000,16,17,18,18,23,53,94,130,200,290,440,579805,0,16,21.269191962367497,11.089666979387403,442.4553329590708,800.2605289709471
1771788365,250,,Aggregated,3522.000000,0.000000,16,17,18,18,23,53,94,130,200,290,440,583488,0,16,21.254200008363807,11.089666979387403,442.4553329590708,800.1078993912471
1771788366,250,,Aggregated,3488.200000,0.000000,16,17,18,18,23,53,94,130,200,290,440,587263,0,16,21.22300111292358,11.089666979387403,442.4553329590708,800.1743579963321
1771788367,250,,Aggregated,3484.800000,0.000000,16,17,18,18,23,53,94,130,200,290,440,590535,0,16,21.245939826799,11.089666979387403,442.4553329590708,800.1261076820172
1771788368,250,,Aggregated,3483.100000,0.000000,16,17,18,18,23,53,94,130,200,290,440,593983,0,16,21.255906336861923,11.089666979387403,442.4553329590708,800.1255978706462
1771788369,250,,Aggregated,3458.500000,0.000000,16,17,18,18,22,53,94,130,200,290,440,597713,0,16,21.22513375817696,11.089666979387403,442.4553329590708,800.1951388040749
1771788370,250,,Aggregated,3461.300000,0.000000,16,17,18,18,22,53,94,130,200,290,440,601080,0,16,21.237868627070302,11.089666979387403,442.4553329590708,800.2088557263593
1771788371,250,,Aggregated,3453.500000,0.000000,16,17,18,18,23,53,94,130,200,290,440,604492,0,16,21.255901912109234,11.089666979387403,442.4553329590708,800.1849850783799
1771788372,250,,Aggregated,3441.100000,0.000000,16,17,18,18,22,53,94,130,200,290,440,608277,0,16,21.224185308060587,11.089666979387403,442.4553329590708,800.0437465168008
1771788373,250,,Aggregated,3454.600000,0.000000,16,17,18,18,22,53,94,130,200,290,440,611721,0,16,21.230455850591557,11.089666979387403,442.4553329590708,800.0312691570176
1771788374,250,,Aggregated,3471.500000,0.000000,16,17,18,18,23,53,94,130,200,290,440,614849,0,16,21.27327164290482,11.089666979387403,442.4553329590708,799.9638968267005
1771788375,250,,Aggregated,3482.600000,0.000000,16,17,18,18,22,53,94,130,200,290,440,618607,0,16,21.244384726866684,11.089666979387403,442.4553329590708,800.0041544955036
1771788376,250,,Aggregated,3484.500000,0.000000,16,17,18,18,23,54,95,130,200,290,440,621720,0,16,21.291463727193886,11.089666979387403,442.4553329590708,799.9671170301743
1771788377,250,,Aggregated,3495.300000,0.000000,16,17,18,18,23,54,95,130,200,290,440,625097,0,16,21.308043728436353,11.089666979387403,442.4553329590708,799.9231223314142
1771788378,250,,Aggregated,3448.900000,0.000000,16,17,18,18,23,54,95,130,200,290,440,628765,0,16,21.287956737822768,11.089666979387403,442.4553329590708,799.8114223915135
1771788379,250,,Aggregated,3444.900000,0.000000,16,17,18,18,22,53,94,130,200,290,440,632482,0,16,21.25882832737703,11.089666979387403,442.4553329590708,799.848507941728
1771788380,250,,Aggregated,3465.400000,0.000000,16,17,18,18,23,53,94,130,200,290,440,635710,0,16,21.269119271552572,11.089666979387403,442.4553329590708,799.981137625647
1771788381,250,,Aggregated,3461.100000,0.000000,16,17,18,18,23,54,95,130,200,290,440,639149,0,16,21.295276615671398,11.089666979387403,442.4553329590708,799.9176248417818
1771788382,250,,Aggregated,3461.000000,0.000000,16,17,18,18,22,53,95,130,200,280,440,642877,0,16,21.26732565067251,11.089666979387403,442.4553329590708,800.0267842837743
1771788383,250,,Aggregated,3446.500000,0.000000,16,17,18,18,22,53,95,130,200,280,440,646396,0,16,21.26228917088975,11.089666979387403,442.4553329590708,800.1073243027494
1771788384,250,,Aggregated,3446.100000,0.000000,16,17,18,18,23,53,95,130,200,280,440,649747,0,16,21.28013859219504,11.089666979387403,442.4553329590708,799.9983054942924
1771788385,250,,Aggregated,3452.000000,0.000000,16,17,18,18,22,53,95,130,200,280,440,653428,0,16,21.260804879213314,11.089666979387403,442.4553329590708,799.949501704855
1771788386,250,,Aggregated,3473.200000,0.000000,16,17,18,18,23,53,94,130,200,280,440,656985,0,16,21.259773043173663,11.089666979387403,442.4553329590708,800.0059955706752
1771788387,250,,Aggregated,3469.000000,0.000000,16,17,18,18,23,53,95,130,200,280,440,660273,0,16,21.27866973250566,11.089666979387403,442.4553329590708,800.0473713145926
1771788388,250,,Aggregated,3495.400000,0.000000,16,17,18,18,22,53,94,130,200,280,440,664064,0,16,21.25055545635633,11.089666979387403,442.4553329590708,799.9233447378566
1771788389,250,,Aggregated,3493.900000,0.000000,16,17,18,18,22,53,94,120,200,280,440,667561,0,16,21.248468348560028,11.089666979387403,442.4553329590708,799.9040731858212
1771788390,250,,Aggregated,3514.100000,0.000000,16,17,18,18,23,53,94,130,200,280,440,670904,0,16,21.262180468461953,11.089666979387403,442.4553329590708,799.8135321894041
1771788391,250,,Aggregated,3505.200000,0.000000,16,17,18,18,22,53,94,120,200,280,440,674671,0,16,21.23936061287771,11.089666979387403,442.4553329590708,799.7974153328066
1771788392,250,,Aggregated,3509.700000,0.000000,16,17,18,18,22,53,94,120,200,280,440,678273,0,16,21.22302767298844,11.089666979387403,442.4553329590708,799.8929059537974
1771788393,250,,Aggregated,3536.900000,0.000000,16,17,18,18,22,53,94,120,200,280,440,681626,0,16,21.238385183086184,11.089666979387403,442.4553329590708,800.0052976265576
1771788394,250,,Aggregated,3536.800000,0.000000,16,17,18,18,22,53,94,120,200,280,440,685157,0,16,21.236312352036784,11.089666979387403,442.4553329590708,799.9879283142404
1771788395,250,,Aggregated,3541.200000,0.000000,16,17,18,18,22,53,94,120,200,280,440,688879,0,16,21.210120541397288,11.089666979387403,442.4553329590708,800.0851063829788
1771788396,250,,Aggregated,3533.700000,0.000000,16,17,18,18,22,53,94,120,200,280,440,692503,0,16,21.204644447203144,11.089666979387403,442.4553329590708,800.0737816298268
1771788397,250,,Aggregated,3537.900000,0.000000,16,17,18,18,22,53,94,120,200,280,440,695944,0,16,21.2169544189077,11.089666979387403,442.4553329590708,799.9814884530939
1771788398,250,,Aggregated,3535.700000,0.000000,16,17,18,18,22,53,94,120,200,280,440,699738,0,16,21.190410479176293,11.089666979387403,442.4553329590708,800.0359848972043
1771788399,250,,Aggregated,3557.900000,0.000000,16,17,18,18,22,53,94,120,200,280,440,703260,0,16,21.186933814764114,11.089666979387403,442.4553329590708,799.9616926883372
1771788400,250,,Aggregated,3553.300000,0.000000,16,17,18,18,22,53,94,120,200,280,440,706775,0,16,21.185841432808505,11.089666979387403,442.4553329590708,799.9911513565138
1771788401,250,,Aggregated,3546.400000,0.000000,16,17,18,18,22,53,94,120,200,280,440,710394,0,16,21.179577466908405,11.089666979387403,442.4553329590708,800.0799359228822
1771788402,250,,Aggregated,3552.500000,0.000000,16,17,18,18,22,53,94,120,200,280,440,713872,0,16,21.1806902204222,11.089666979387403,442.4553329590708,800.0775545195777
1771788403,250,,Aggregated,3562.700000,0.000000,16,17,18,18,22,53,93,120,200,280,440,717524,0,16,21.17557268565133,11.089666979387403,442.4553329590708,800.0235448570361
1771788404,250,,Aggregated,3541.800000,0.000000,16,17,18,18,22,53,93,120,200,280,440,721024,0,16,21.173844633241284,11.089666979387403,442.4553329590708,799.9052236818746
1771788405,250,,Aggregated,3553.400000,0.000000,16,17,18,18,22,53,93,120,200,280,440,724724,0,16,21.152007059011133,11.089666979387403,442.4553329590708,799.8049836903429
1771788406,250,,Aggregated,3564.300000,0.000000,16,17,18,18,22,53,93,120,200,280,440,728183,0,16,21.14780803474914,11.089666979387403,442.4553329590708,799.8263774353425
1771788407,250,,Aggregated,3564.800000,0.000000,16,17,18,18,22,53,94,120,200,270,440,731441,0,16,21.180608383814146,11.089666979387403,442.4553329590708,799.9053881311002
1771788408,250,,Aggregated,3563.300000,0.000000,16,17,18,18,22,53,93,120,200,270,440,735166,0,16,21.155843321685694,11.089666979387403,442.4553329590708,799.9066387727397
1771788409,250,,Aggregated,3526.200000,0.000000,16,17,18,18,22,53,93,120,200,270,440,738595,0,16,21.15939120900955,11.089666979387403,442.4553329590708,799.8614748272057
1771788410,250,,Aggregated,3529.500000,0.000000,16,17,18,18,22,53,94,120,200,270,440,741812,0,16,21.189323211553642,11.089666979387403,442.4553329590708,799.7462564639019
1771788411,250,,Aggregated,3514.100000,0.000000,16,17,18,18,22,53,94,120,200,270,440,745307,0,16,21.189209869790837,11.089666979387403,442.4553329590708,799.6132761398994
1771788412,250,,Aggregated,3492.300000,0.000000,16,17,18,18,22,53,94,120,200,270,440,748777,0,16,21.192753019111272,11.089666979387403,442.4553329590708,799.5201121295125
1771788413,250,,Aggregated,3495.700000,0.000000,16,17,18,18,22,53,94,120,200,270,440,752214,0,16,21.198447022066183,11.089666979387403,442.4553329590708,799.5317090615171
1771788414,250,,Aggregated,3478.900000,0.000000,16,17,18,18,22,53,94,120,200,270,440,755956,0,16,21.181541258563236,11.089666979387403,442.4553329590708,799.6105738958352
1771788415,250,,Aggregated,3463.500000,0.000000,16,17,18,18,22,53,94,120,200,270,440,759388,0,16,21.184140940726195,11.089666979387403,442.4553329590708,799.7303117773786
1771788416,250,,Aggregated,3479.300000,0.000000,16,17,18,18,22,53,94,120,200,270,440,762793,0,16,21.19570357521855,11.089666979387403,442.4553329590708,799.7425959598476
1771788417,250,,Aggregated,3467.900000,0.000000,16,17,18,18,22,53,93,120,200,270,440,766547,0,16,21.176747612658758,11.089666979387403,442.4553329590708,799.755808841467
1771788418,250,,Aggregated,3461.200000,0.000000,16,17,18,18,22,53,93,120,200,270,440,770240,0,16,21.15772397917974,11.089666979387403,442.4553329590708,799.7803061383465
1771788419,250,,Aggregated,3498.900000,0.000000,16,17,18,18,22,53,93,120,200,270,440,773679,0,16,21.162022059855868,11.089666979387403,442.4553329590708,799.8459697109524
1771788420,250,,Aggregated,3493.000000,0.000000,16,17,18,18,22,53,93,120,200,270,440,777204,0,16,21.166293760946946,11.089666979387403,442.4553329590708,799.8327556214327
1771788421,250,,Aggregated,3510.900000,0.000000,16,17,18,18,22,53,93,120,200,270,440,780935,0,16,21.14507743422105,11.089666979387403,442.4553329590708,799.896623918764
1771788422,250,,Aggregated,3519.300000,0.000000,16,17,18,18,22,53,93,120,200,270,440,784294,0,16,21.15516217317343,11.089666979387403,442.4553329590708,799.8582738105863
1771788423,250,,Aggregated,3527.700000,0.000000,16,17,18,18,22,53,93,120,200,270,440,787585,0,16,21.1776989947661,11.089666979387403,442.4553329590708,799.8901477300863
1771788424,250,,Aggregated,3534.800000,0.000000,16,17,18,18,22,53,93,120,200,270,440,791392,0,16,21.156178056868,11.089666979387403,442.4553329590708,799.8247556204764
1771788425,250,,Aggregated,3505.900000,0.000000,16,17,18,18,22,53,93,120,200,270,440,794982,0,16,21.152721886408468,11.089666979387403,442.4553329590708,799.7763056270456
1771788426,250,,Aggregated,3522.500000,0.000000,16,17,18,18,22,53,93,120,200,270,440,798388,0,16,21.160885193588747,11.089666979387403,442.4553329590708,799.8510147948116
1771788427,250,,Aggregated,3539.900000,0.000000,16,17,18,18,22,53,93,120,200,270,440,802134,0,16,21.138213205862446,11.089666979387403,442.4553329590708,799.8935240246642
1771788428,250,,Aggregated,3525.100000,0.000000,16,17,18,18,22,53,93,120,200,270,440,805852,0,16,21.122592529386708,11.089666979387403,442.4553329590708,799.8342313476917
1771788429,250,,Aggregated,3537.500000,0.000000,16,17,18,18,22,53,93,120,200,270,440,809068,0,16,21.14977137660181,11.089666979387403,442.4553329590708,799.8326691946784
1771788430,250,,Aggregated,3547.800000,0.000000,16,17,18,18,22,53,93,120,200,270,440,812783,0,16,21.133856556248144,11.089666979387403,442.4553329590708,799.7510430213231
1771788431,250,,Aggregated,3520.900000,0.000000,16,17,18,18,22,52,93,120,200,270,440,816460,0,16,21.11175925125155,11.089666979387403,442.4553329590708,799.8007593758421
1771788432,250,,Aggregated,3535.300000,0.000000,16,17,18,18,22,53,93,120,200,270,440,819790,0,16,21.139983649660948,11.089666979387403,442.4553329590708,799.7875163151539
1771788433,250,,Aggregated,3544.700000,0.000000,16,17,18,18,22,53,93,120,200,270,440,823212,0,16,21.1461505459451,11.089666979387403,442.4553329590708,799.7707273460543
1771788434,250,,Aggregated,3522.700000,0.000000,16,17,18,18,22,52,93,120,200,270,440,827012,0,16,21.123784266602872,11.089666979387403,442.4553329590708,799.641618259469
1771788435,250,,Aggregated,3542.600000,0.000000,16,17,18,18,22,53,93,120,200,270,440,830255,0,16,21.145254348633962,11.089666979387403,442.4553329590708,799.6340088286129
1771788436,250,,Aggregated,3547.100000,0.000000,16,17,18,18,22,53,93,120,200,270,440,833583,0,16,21.16095508093148,11.089666979387403,442.4553329590708,799.6012598625451
1771788437,250,,Aggregated,3499.100000,0.000000,16,17,18,18,22,53,93,120,200,270,440,837330,0,16,21.14115580204412,11.089666979387403,442.4553329590708,799.716310176394
1771788438,250,,Aggregated,3506.700000,0.000000,16,17,18,18,22,53,93,120,200,270,440,840717,0,16,21.154895764459464,11.089666979387403,442.4553329590708,799.7258387780906
1771788439,250,,Aggregated,3508.100000,0.000000,16,17,18,18,22,53,93,120,200,270,440,844227,0,16,21.15392213227249,11.089666979387403,442.4553329590708,799.7496111827743
1771788440,250,,Aggregated,3464.600000,0.000000,16,17,18,18,22,53,93,120,200,270,440,847795,0,16,21.143618750619787,11.089666979387403,442.4553329590708,799.8257680217505
1771788441,250,,Aggregated,3513.200000,0.000000,16,17,18,18,22,53,93,120,200,270,440,850860,0,16,21.16840393830032,11.089666979387403,442.4553329590708,799.7474132054627
1771788442,250,,Aggregated,3507.600000,0.000000,16,17,18,18,22,53,93,120,200,270,440,854677,0,16,21.146448414029535,11.089666979387403,442.4553329590708,799.8115580505852
1771788443,250,,Aggregated,3418.800000,0.000000,16,17,18,18,22,53,93,120,200,270,440,858104,0,16,21.149645479592113,11.089666979387403,442.4553329590708,799.749690014264
1771788444,250,,Aggregated,3470.300000,0.000000,16,17,18,18,22,53,93,120,200,270,440,861452,0,16,21.153372329269388,11.089666979387403,442.4553329590708,799.7434227327814
1771788445,250,,Aggregated,3475.600000,0.000000,16,17,18,18,22,53,93,120,200,270,440,864984,0,16,21.158072916635682,11.089666979387403,442.4553329590708,799.7277949649936
1771788446,250,,Aggregated,3452.000000,0.000000,16,17,18,18,22,53,93,120,200,270,440,868461,0,16,21.15894530850479,11.089666979387403,442.4553329590708,799.650302086104
1771788447,250,,Aggregated,3454.000000,0.000000,16,17,18,18,22,53,93,120,200,270,440,871944,0,16,21.154681519533547,11.089666979387403,442.4553329590708,799.7167283678768
1771788472,250,,Aggregated,3454.000000,0.000000,16,17,18,18,22,53,93,120,200,270,440,872873,0,16,21.15656227919244,11.089666979387403,442.4553329590708,799.739734188135
1771788473,250,,Aggregated,0.000000,0.000000,16,17,18,18,22,53,94,120,200,350,440,874405,0,16,21.2691445879809,11.089666979387403,442.4553329590708,799.6954855015697
1771788474,250,,Aggregated,0.000000,0.000000,16,17,18,18,22,53,94,120,200,350,440,877687,0,16,21.25354674477133,11.089666979387403,442.4553329590708,799.7100993862276
1771788475,250,,Aggregated,1.500000,0.000000,16,17,18,18,22,53,94,120,200,350,440,880625,0,16,21.264989227232448,11.089666979387403,442.4553329590708,799.7188882895671
1771788476,250,,Aggregated,240.900000,0.000000,16,17,18,18,22,53,94,120,200,380,4000,883880,0,16,21.395427400797654,11.089666979387403,4007.463291985914,799.698513372856
1771788477,250,,Aggregated,541.200000,0.000000,16,17,18,18,22,53,94,120,200,380,4000,887136,0,16,21.41546382786213,11.089666979387403,4007.463291985914,799.7026408577715
1771788478,250,,Aggregated,856.200000,0.000000,16,17,18,18,22,53,94,120,200,380,4000,890746,0,16,21.407599161431147,11.089666979387403,4007.463291985914,799.6016148262244
1771788479,250,,Aggregated,1196.700000,0.000000,16,17,18,18,22,53,94,120,200,380,4000,894197,0,16,21.412206659980438,11.089666979387403,4007.463291985914,799.5429765476734
1771788480,250,,Aggregated,1521.300000,0.000000,16,17,18,18,22,53,94,120,200,380,4000,897841,0,16,21.39696597937228,11.089666979387403,4007.463291985914,799.5793364303925
1771788481,250,,Aggregated,1881.500000,0.000000,16,17,18,18,22,53,94,120,200,380,4000,901108,0,16,21.412368106166902,11.089666979387403,4007.463291985914,799.588847285786
1771788482,250,,Aggregated,2218.100000,0.000000,16,17,18,18,22,54,94,120,200,380,4000,904497,0,16,21.435022675976096,11.089666979387403,4007.463291985914,799.6452525547348
1771788483,250,,Aggregated,2567.700000,0.000000,16,17,18,18,22,54,95,120,200,380,4000,907866,0,16,21.446415085420018,11.089666979387403,4007.463291985914,799.6631077714112
1771788484,250,,Aggregated,2892.400000,0.000000,16,17,18,18,22,54,94,120,200,380,4000,911425,0,16,21.44105154554977,11.089666979387403,4007.463291985914,799.6609978879228
1771788485,250,,Aggregated,3229.900000,0.000000,16,17,18,18,22,54,95,120,200,380,4000,914891,0,16,21.443095086192262,11.089666979387403,4007.463291985914,799.6946051496845
1771788486,250,,Aggregated,3345.400000,0.000000,16,17,18,18,22,54,95,130,200,380,4000,918390,0,16,21.45020080916385,11.089666979387403,4007.463291985914,799.725414039787
1771788487,250,,Aggregated,3398.900000,0.000000,16,17,18,18,22,54,95,130,200,380,4000,921685,0,16,21.449355271722283,11.089666979387403,4007.463291985914,799.7082397999317
